page,transdate,team,transaction
/players/brian-mihalik-mihalbr01,09/19/2015,Philadelphia (NFL),Released from the Practice Squad
/players/brian-mihalik-mihalbr01,09/16/2015,Philadelphia (NFL),Placed on the Practice Squad/Injured List
/players/brian-mihalik-mihalbr01,09/06/2015,Philadelphia (NFL),Signed to the Practice Squad
/players/brian-mihalik-mihalbr01,09/05/2015,Philadelphia (NFL),Waived
/players/brian-mihalik-mihalbr01,05/06/2015,Philadelphia (NFL),Signed
/players/mario-alford-alforma01,07/15/2022,Saskatchewan (CFL),Activated from Injured Reserve
/players/mario-alford-alforma01,07/07/2022,Saskatchewan (CFL),Placed on Injured Reserve
/players/mario-alford-alforma01,07/03/2022,Montreal (CFL),Traded to the Saskatchewan Roughriders
/players/mario-alford-alforma01,06/15/2022,Montreal (CFL),Placed on Injured Reserve
/players/mario-alford-alforma01,01/25/2022,Montreal (CFL),Re-signed
/players/mario-alford-alforma01,11/27/2021,Montreal (CFL),Placed on Injured Reserve
/players/mario-alford-alforma01,11/22/2021,Montreal (CFL),Activated from Injured Reserve
/players/mario-alford-alforma01,09/23/2021,Montreal (CFL),Placed on Injured Reserve
/players/mario-alford-alforma01,12/15/2020,Montreal (CFL),Re-signed
/players/mario-alford-alforma01,01/22/2020,Montreal (CFL),Re-signed
/players/mario-alford-alforma01,11/09/2019,Montreal (CFL),Activated from Injured Reserve
/players/mario-alford-alforma01,10/25/2019,Montreal (CFL),Placed on Injured Reserve
/players/mario-alford-alforma01,10/04/2019,Montreal (CFL),Signed to the Active Roster from the Practice Squad
/players/mario-alford-alforma01,09/24/2019,Montreal (CFL),Signed to the Practice Squad
/players/mario-alford-alforma01,05/25/2019,Toronto (CFL),Released
/players/mario-alford-alforma01,11/01/2018,Toronto (CFL),Placed on the 6-Game Injured List
/players/mario-alford-alforma01,10/27/2018,Toronto (CFL),Activated from Injured Reserve
/players/mario-alford-alforma01,10/19/2018,Toronto (CFL),Placed on the 1-Game Injured List
/players/mario-alford-alforma01,10/11/2018,Toronto (CFL),Activated from Injured Reserve
/players/mario-alford-alforma01,09/21/2018,Toronto (CFL),Placed on the 1-Game Injured List
/players/mario-alford-alforma01,08/16/2018,Toronto (CFL),Signed to the Active Roster from the Practice Squad
/players/mario-alford-alforma01,06/10/2018,Toronto (CFL),Signed to the Practice Squad
/players/mario-alford-alforma01,06/03/2018,Toronto (CFL),Signed
/players/mario-alford-alforma01,11/27/2017,Chicago (NFL),Released from the Practice Squad
/players/mario-alford-alforma01,09/12/2017,Chicago (NFL),Signed to the Practice Squad
/players/mario-alford-alforma01,09/01/2017,Cleveland (NFL),Waived
/players/mario-alford-alforma01,12/17/2016,Cleveland (NFL),Signed to the Active Roster from the Practice Squad
/players/mario-alford-alforma01,12/13/2016,Cleveland (NFL),Signed to the Practice Squad
/players/mario-alford-alforma01,12/06/2016,NY Jets (NFL),Released from the Practice Squad
/players/mario-alford-alforma01,11/16/2016,NY Jets (NFL),Signed to the Practice Squad
/players/mario-alford-alforma01,09/03/2016,Cincinnati (NFL),Waived from Injured Reserve
/players/mario-alford-alforma01,08/31/2016,Cincinnati (NFL),Placed on Injured Reserve (Ankle)
/players/mario-alford-alforma01,08/30/2016,Cincinnati (NFL),Waived (injured)
/players/mario-alford-alforma01,05/10/2015,Cincinnati (NFL),Signed
/players/gerod-holliman-hollige01,04/29/2016,Tampa Bay (NFL),Waived
/players/gerod-holliman-hollige01,01/04/2016,Tampa Bay (NFL),Signed to a future contract
/players/gerod-holliman-hollige01,12/30/2015,Tampa Bay (NFL),Signed to the Practice Squad
/players/gerod-holliman-hollige01,09/05/2015,Pittsburgh (NFL),Waived
/players/gerod-holliman-hollige01,05/30/2015,Pittsburgh (NFL),Signed
/players/corey-robinson-robinco03,08/31/2019,Washington (NFL),Released
/players/corey-robinson-robinco03,07/27/2019,Washington (NFL),Signed
/players/corey-robinson-robinco03,11/19/2018,Jacksonville (NFL),Signed
/players/corey-robinson-robinco03,09/25/2018,Carolina (NFL),Waived
/players/corey-robinson-robinco03,09/01/2018,Detroit (NFL),Traded to the Carolina Panthers
/players/corey-robinson-robinco03,11/11/2017,Detroit (NFL),Activated from Injured Reserve
/players/corey-robinson-robinco03,10/25/2017,Detroit (NFL),Designated for return from Injured Reserve
/players/corey-robinson-robinco03,09/12/2017,Detroit (NFL),Placed on Injured Reserve (Foot)
/players/corey-robinson-robinco03,01/03/2017,Detroit (NFL),Placed on Injured Reserve (Foot)
/players/corey-robinson-robinco03,05/07/2015,Detroit (NFL),Signed
/players/ifo-ekpreolomu-ekpreif01,02/16/2017,Miami (NFL),Waived
/players/ifo-ekpreolomu-ekpreif01,08/09/2016,Miami (NFL),Placed on Injured Reserve (Knee)
/players/ifo-ekpreolomu-ekpreif01,08/08/2016,Miami (NFL),Waived (injured)
/players/ifo-ekpreolomu-ekpreif01,04/05/2016,Miami (NFL),Acquired via waivers (from the Cleveland Browns)
/players/ifo-ekpreolomu-ekpreif01,04/02/2016,Cleveland (NFL),Waived
/players/ifo-ekpreolomu-ekpreif01,09/01/2015,Cleveland (NFL),Placed on the Non-Football Injury List (Knee)
/players/ifo-ekpreolomu-ekpreif01,05/14/2015,Cleveland (NFL),Signed
/players/dexter-mcdonald-mcdonde03,09/02/2018,Oakland (NFL),Placed on Injured Reserve (Ankle)
/players/dexter-mcdonald-mcdonde03,09/01/2018,Oakland (NFL),Waived (injured)
/players/dexter-mcdonald-mcdonde03,05/26/2015,Oakland (NFL),Signed
/players/laurence-gibson-gibsola01,09/01/2018,Tennessee (NFL),Waived
/players/laurence-gibson-gibsola01,08/03/2018,Tennessee (NFL),Signed
/players/laurence-gibson-gibsola01,05/11/2018,NY Giants (NFL),Waived
/players/laurence-gibson-gibsola01,01/09/2018,NY Giants (NFL),Signed to a future contract
/players/laurence-gibson-gibsola01,12/13/2017,Cleveland (NFL),Signed to the Practice Squad
/players/laurence-gibson-gibsola01,09/02/2017,Houston (NFL),Waived
/players/laurence-gibson-gibsola01,01/16/2017,Houston (NFL),Signed to a future contract
/players/laurence-gibson-gibsola01,12/14/2016,Houston (NFL),Signed to the Practice Squad
/players/laurence-gibson-gibsola01,12/13/2016,NY Giants (NFL),Released from the Practice Squad
/players/laurence-gibson-gibsola01,09/21/2016,NY Giants (NFL),Signed to the Practice Squad
/players/laurence-gibson-gibsola01,09/13/2016,Chicago (NFL),Released from the Practice Squad
/players/laurence-gibson-gibsola01,09/07/2016,Chicago (NFL),Signed to the Practice Squad
/players/laurence-gibson-gibsola01,09/02/2016,Atlanta (NFL),Waived
/players/laurence-gibson-gibsola01,05/18/2016,Atlanta (NFL),Signed
/players/laurence-gibson-gibsola01,05/10/2016,Kansas City (NFL),Waived
/players/laurence-gibson-gibsola01,01/18/2016,Kansas City (NFL),Signed to a future contract
/players/laurence-gibson-gibsola01,09/07/2015,Kansas City (NFL),Signed to the Practice Squad
/players/laurence-gibson-gibsola01,09/05/2015,Dallas (NFL),Waived
/players/laurence-gibson-gibsola01,05/15/2015,Dallas (NFL),Signed
/players/trenton-brown-browntr06,03/23/2022,New England (NFL),Re-signed
/players/trenton-brown-browntr06,11/13/2021,New England (NFL),Activated from Injured Reserve
/players/trenton-brown-browntr06,11/10/2021,New England (NFL),Designated for return from Injured Reserve
/players/trenton-brown-browntr06,10/09/2021,New England (NFL),Placed on Injured Reserve (Calf)
/players/trenton-brown-browntr06,03/17/2021,Las Vegas (NFL),Traded to the New England Patriots
/players/trenton-brown-browntr06,12/02/2020,Las Vegas (NFL),Activated from the Reserve/COVID-19 List
/players/trenton-brown-browntr06,11/05/2020,Las Vegas (NFL),Placed on COVID-19 List
/players/trenton-brown-browntr06,10/30/2020,Las Vegas (NFL),Activated from the Reserve/COVID-19 List
/players/trenton-brown-browntr06,10/21/2020,Las Vegas (NFL),Placed on COVID-19 List
/players/trenton-brown-browntr06,12/19/2019,Oakland (NFL),Placed on Injured Reserve (Pectoral)
/players/trenton-brown-browntr06,03/14/2019,Oakland (NFL),Signed
/players/trenton-brown-browntr06,04/27/2018,San Francisco (NFL),Traded to the New England Patriots
/players/trenton-brown-browntr06,12/16/2017,San Francisco (NFL),Placed on Injured Reserve (Shoulder)
/players/trenton-brown-browntr06,05/11/2015,San Francisco (NFL),Signed
/players/tre-mcbride-mcbritr02,01/12/2020,DC Defenders (XFL),Traded to the Los Angeles Wildcats
/players/tre-mcbride-mcbritr02,08/31/2019,Jacksonville (NFL),Waived
/players/tre-mcbride-mcbritr02,06/13/2019,Jacksonville (NFL),Signed
/players/tre-mcbride-mcbritr02,04/30/2019,Washington (NFL),Waived
/players/tre-mcbride-mcbritr02,01/02/2019,Washington (NFL),Signed to a future contract
/players/tre-mcbride-mcbritr02,09/01/2018,NY Jets (NFL),Waived
/players/tre-mcbride-mcbritr02,01/01/2018,NY Jets (NFL),Signed to a future contract
/players/tre-mcbride-mcbritr02,12/08/2017,NY Jets (NFL),Placed on the Practice Squad/Injured List
/players/tre-mcbride-mcbritr02,12/01/2017,NY Jets (NFL),Signed to the Practice Squad
/players/tre-mcbride-mcbritr02,11/28/2017,Chicago (NFL),Waived
/players/tre-mcbride-mcbritr02,10/02/2017,Chicago (NFL),Signed to the Active Roster from the Practice Squad
/players/tre-mcbride-mcbritr02,09/26/2017,Chicago (NFL),Signed to the Practice Squad
/players/tre-mcbride-mcbritr02,09/23/2017,Chicago (NFL),Waived
/players/tre-mcbride-mcbritr02,09/03/2017,Chicago (NFL),Acquired via waivers (from the Tennessee Titans)
/players/tre-mcbride-mcbritr02,09/02/2017,Tennessee (NFL),Waived
/players/tre-mcbride-mcbritr02,11/01/2016,Tennessee (NFL),Signed to the Active Roster from the Practice Squad
/players/tre-mcbride-mcbritr02,09/06/2016,Tennessee (NFL),Signed to the Practice Squad
/players/tre-mcbride-mcbritr02,09/05/2016,Tennessee (NFL),Waived
/players/tre-mcbride-mcbritr02,11/17/2015,Tennessee (NFL),Signed to the Active Roster from the Practice Squad
/players/tre-mcbride-mcbritr02,09/06/2015,Tennessee (NFL),Signed to the Practice Squad
/players/tre-mcbride-mcbritr02,09/05/2015,Tennessee (NFL),Waived
/players/tre-mcbride-mcbritr02,05/13/2015,Tennessee (NFL),Signed
/players/geoff-swaim-swaimge01,03/18/2022,Tennessee (NFL),Re-signed
/players/geoff-swaim-swaimge01,09/06/2021,Tennessee (NFL),Activated from the Reserve/COVID-19 List
/players/geoff-swaim-swaimge01,08/26/2021,Tennessee (NFL),Placed on COVID-19 List
/players/geoff-swaim-swaimge01,03/23/2021,Tennessee (NFL),Re-signed
/players/geoff-swaim-swaimge01,08/19/2020,Tennessee (NFL),Signed
/players/geoff-swaim-swaimge01,03/17/2020,Jacksonville (NFL),Released
/players/geoff-swaim-swaimge01,10/22/2019,Jacksonville (NFL),Placed on Injured Reserve (Concussion)
/players/geoff-swaim-swaimge01,03/15/2019,Jacksonville (NFL),Signed
/players/geoff-swaim-swaimge01,12/22/2018,Dallas (NFL),Placed on Injured Reserve (Wrist)
/players/geoff-swaim-swaimge01,11/16/2016,Dallas (NFL),Placed on Injured Reserve (Pectoral)
/players/geoff-swaim-swaimge01,05/14/2015,Dallas (NFL),Signed
/players/darryl-roberts-roberda03,01/03/2022,Washington (NFL),Activated from the Reserve/COVID-19 List
/players/darryl-roberts-roberda03,12/29/2021,Washington (NFL),Placed on COVID-19 List
/players/darryl-roberts-roberda03,12/14/2021,Washington (NFL),Activated from the Reserve/COVID-19 List
/players/darryl-roberts-roberda03,12/11/2021,Washington (NFL),Placed on COVID-19 List
/players/darryl-roberts-roberda03,12/02/2021,Washington (NFL),Activated from Injured Reserve
/players/darryl-roberts-roberda03,11/17/2021,Washington (NFL),Designated for return from Injured Reserve
/players/darryl-roberts-roberda03,10/13/2021,Washington (NFL),Placed on Injured Reserve (Quadriceps)
/players/darryl-roberts-roberda03,03/26/2021,Washington (NFL),Signed
/players/darryl-roberts-roberda03,12/05/2020,Detroit (NFL),Activated from Injured Reserve
/players/darryl-roberts-roberda03,12/02/2020,Detroit (NFL),Designated for return from Injured Reserve
/players/darryl-roberts-roberda03,11/07/2020,Detroit (NFL),Placed on Injured Reserve (Hip)
/players/darryl-roberts-roberda03,04/08/2020,Detroit (NFL),Signed
/players/darryl-roberts-roberda03,03/21/2020,NY Jets (NFL),Released
/players/darryl-roberts-roberda03,09/04/2016,NY Jets (NFL),Acquired via waivers (from the New England Patriots)
/players/darryl-roberts-roberda03,09/03/2016,New England (NFL),Waived
/players/darryl-roberts-roberda03,09/01/2015,New England (NFL),Placed on Injured Reserve (Wrist)
/players/darryl-roberts-roberda03,05/08/2015,New England (NFL),Signed
/players/ryan-murphy-murphry01,05/07/2018,NY Giants (NFL),Waived
/players/ryan-murphy-murphry01,12/15/2017,NY Giants (NFL),Signed to the Active Roster from the Practice Squad
/players/ryan-murphy-murphry01,09/03/2017,NY Giants (NFL),Signed to the Practice Squad
/players/ryan-murphy-murphry01,09/02/2017,NY Giants (NFL),Waived
/players/ryan-murphy-murphry01,01/09/2017,NY Giants (NFL),Signed to a future contract
/players/ryan-murphy-murphry01,12/27/2016,NY Giants (NFL),Signed to the Practice Squad
/players/ryan-murphy-murphry01,11/22/2016,Denver (NFL),Released from the Practice Squad
/players/ryan-murphy-murphry01,11/09/2016,Denver (NFL),Signed to the Practice Squad
/players/ryan-murphy-murphry01,09/22/2016,Denver (NFL),Released from the Practice Squad
/players/ryan-murphy-murphry01,09/04/2016,Denver (NFL),Signed to the Practice Squad
/players/ryan-murphy-murphry01,09/03/2016,Denver (NFL),Waived
/players/ryan-murphy-murphry01,08/08/2016,Denver (NFL),Signed
/players/ryan-murphy-murphry01,05/02/2016,Denver (NFL),Waived
/players/ryan-murphy-murphry01,02/10/2016,Denver (NFL),Signed
/players/ryan-murphy-murphry01,11/03/2015,Denver (NFL),Signed to the Practice Squad
/players/ryan-murphy-murphry01,09/05/2015,Seattle (NFL),Waived
/players/ryan-murphy-murphry01,05/08/2015,Seattle (NFL),Signed
/players/akeem-king-kingak01,12/02/2020,Miami (NFL),Signed to the Practice Squad
/players/akeem-king-kingak01,08/09/2020,Buffalo (NFL),Released
/players/akeem-king-kingak01,08/02/2020,Buffalo (NFL),Signed
/players/akeem-king-kingak01,09/08/2018,Seattle (NFL),Signed to the Active Roster from the Practice Squad
/players/akeem-king-kingak01,09/02/2018,Seattle (NFL),Signed to the Practice Squad
/players/akeem-king-kingak01,09/01/2018,Seattle (NFL),Waived
/players/akeem-king-kingak01,03/16/2018,Seattle (NFL),Signed
/players/akeem-king-kingak01,11/14/2017,Seattle (NFL),Placed on the Practice Squad/Injured List
/players/akeem-king-kingak01,09/13/2017,Seattle (NFL),Signed to the Practice Squad
/players/akeem-king-kingak01,09/01/2017,Atlanta (NFL),Waived
/players/akeem-king-kingak01,03/09/2017,Atlanta (NFL),Re-signed
/players/akeem-king-kingak01,09/03/2016,Atlanta (NFL),Placed on Injured Reserve (Foot)
/players/akeem-king-kingak01,11/06/2015,Atlanta (NFL),Signed to the Active Roster from the Practice Squad
/players/akeem-king-kingak01,09/07/2015,Atlanta (NFL),Signed to the Practice Squad
/players/akeem-king-kingak01,09/05/2015,Atlanta (NFL),Waived
/players/akeem-king-kingak01,05/09/2015,Atlanta (NFL),Signed
/players/trevor-siemian-siemitr01,03/29/2022,Chicago (NFL),Signed
/players/trevor-siemian-siemitr01,12/29/2021,New Orleans (NFL),Activated from the Reserve/COVID-19 List
/players/trevor-siemian-siemitr01,12/23/2021,New Orleans (NFL),Placed on COVID-19 List
/players/trevor-siemian-siemitr01,09/06/2021,New Orleans (NFL),Signed
/players/trevor-siemian-siemitr01,08/31/2021,New Orleans (NFL),Released
/players/trevor-siemian-siemitr01,01/18/2021,New Orleans (NFL),Signed to a future contract
/players/trevor-siemian-siemitr01,12/22/2020,New Orleans (NFL),Signed to the Practice Squad
/players/trevor-siemian-siemitr01,12/19/2020,New Orleans (NFL),Waived
/players/trevor-siemian-siemitr01,11/21/2020,New Orleans (NFL),Signed from the Tennessee Titans practice squad
/players/trevor-siemian-siemitr01,09/06/2020,Tennessee (NFL),Signed to the Practice Squad
/players/trevor-siemian-siemitr01,09/05/2020,Tennessee (NFL),Released
/players/trevor-siemian-siemitr01,08/19/2020,Tennessee (NFL),Signed
/players/trevor-siemian-siemitr01,09/18/2019,NY Jets (NFL),Placed on Injured Reserve (Ankle)
/players/trevor-siemian-siemitr01,03/21/2019,NY Jets (NFL),Signed
/players/trevor-siemian-siemitr01,03/15/2018,Denver (NFL),Traded to the Minnesota Vikings
/players/trevor-siemian-siemitr01,12/15/2017,Denver (NFL),Placed on Injured Reserve (Shoulder)
/players/trevor-siemian-siemitr01,05/15/2015,Denver (NFL),Signed
/players/taurean-nixon-nixonta01,08/31/2018,LA Rams (NFL),Waived
/players/taurean-nixon-nixonta01,01/08/2018,LA Rams (NFL),Signed to a future contract
/players/taurean-nixon-nixonta01,12/27/2017,LA Rams (NFL),Signed to the Practice Squad
/players/taurean-nixon-nixonta01,12/11/2017,Indianapolis (NFL),Released from the Practice Squad
/players/taurean-nixon-nixonta01,12/04/2017,Indianapolis (NFL),Signed to the Practice Squad
/players/taurean-nixon-nixonta01,09/19/2017,Kansas City (NFL),Released from the Practice Squad
/players/taurean-nixon-nixonta01,09/09/2017,Kansas City (NFL),Signed to the Practice Squad
/players/taurean-nixon-nixonta01,09/07/2017,Kansas City (NFL),Released from the Practice Squad
/players/taurean-nixon-nixonta01,09/06/2017,Kansas City (NFL),Signed to the Practice Squad
/players/taurean-nixon-nixonta01,08/08/2017,Jacksonville (NFL),Waived from Injured Reserve
/players/taurean-nixon-nixonta01,08/01/2017,Jacksonville (NFL),Placed on Injured Reserve (Undisclosed)
/players/taurean-nixon-nixonta01,07/31/2017,Jacksonville (NFL),Waived (injured)
/players/taurean-nixon-nixonta01,06/15/2017,Jacksonville (NFL),Acquired via waivers (from the Denver Broncos)
/players/taurean-nixon-nixonta01,06/14/2017,Denver (NFL),Waived
/players/taurean-nixon-nixonta01,12/28/2016,Denver (NFL),Signed to the Active Roster from the Practice Squad
/players/taurean-nixon-nixonta01,11/23/2016,Denver (NFL),Signed to the Practice Squad
/players/taurean-nixon-nixonta01,11/21/2016,Denver (NFL),Waived
/players/taurean-nixon-nixonta01,11/05/2016,Denver (NFL),Signed to the Active Roster from the Practice Squad
/players/taurean-nixon-nixonta01,09/04/2016,Denver (NFL),Signed to the Practice Squad
/players/taurean-nixon-nixonta01,09/03/2016,Denver (NFL),Waived
/players/taurean-nixon-nixonta01,01/19/2016,Denver (NFL),Signed to the Active Roster from the Practice Squad
/players/taurean-nixon-nixonta01,09/06/2015,Denver (NFL),Signed to the Practice Squad
/players/taurean-nixon-nixonta01,09/05/2015,Denver (NFL),Waived
