player,injury,start,end,season,missed,ir_sequence
/players/sheldon-rankins-rankish01,Leg,2016-09-05,2016-11-06,2016,7,1
/players/shelton-gibson-gibsosh01,Ankle,2019-08-13,2019-08-21,2019,NULL,1
/players/shilique-calhoun-calhosh01,Knee,2016-12-23,2017-02-24,2016,3,1
/players/shilique-calhoun-calhosh01,Knee,2020-11-14,2020-12-20,2020,5,3
/players/shilique-calhoun-calhosh01,Neck,2018-12-05,2019-02-24,2018,4,2
/players/shon-coleman-colemsh01,Leg,2019-08-13,2020-02-24,2019,19,1
/players/shon-coleman-colemsh01,Triceps,2021-08-31,2021-09-10,2021,NULL,2
/players/sidney-jones-jonessi01,Achilles,2020-12-26,2021-02-24,2020,2,1
/players/simeon-thomas-thomasi01,Undisclosed,2020-09-05,2020-09-14,2020,NULL,1
/players/simi-fehoko-fehoksi01,Shoulder,2022-10-15,2023-02-24,2022,14,1
/players/simon-stepaniak-stepasi01,Knee,2021-01-12,2021-02-24,2020,NULL,1
/players/sio-moore-mooresi01,Hip,2014-12-16,2015-02-24,2014,2,1
/players/sione-takitaki-takitsi01,Knee,2022-12-06,2023-02-24,2022,5,2
/players/sione-takitaki-takitsi01,Shoulder,2022-01-05,2022-02-24,2021,1,1
/players/skyy-moore-mooresk02,Knee,2023-12-18,2024-02-07,2023,6,1
/players/solomon-thomas-thomaso01,Knee,2020-09-23,2021-02-24,2020,14,1
/players/sony-michel-micheso01,Quadriceps,2020-10-05,2020-11-29,2020,3,1
/players/spencer-long-longsp01,Knee,2017-11-21,2018-02-24,2017,6,1
/players/spencer-ware-waresp01,Ankle,2013-10-22,2014-02-24,2013,12,1
/players/spencer-ware-waresp01,Knee,2017-09-02,2018-02-24,2017,17,2
/players/spencer-ware-waresp01,Shoulder,2019-12-25,2020-02-24,2019,4,3
/players/stacy-coley-coleyst01,Hamstring,2018-10-06,2018-10-16,2018,2,1
/players/stanley-jeanbaptiste-jeanbst01,Forearm,2018-08-31,2019-02-24,2018,17,2
/players/stanley-jeanbaptiste-jeanbst01,Shoulder,2016-08-17,2017-02-24,2016,18,1
/players/stansly-maponga-maponst01,,2021-08-27,2022-02-24,2021,NULL,1
/players/stantley-thomasoliver-thomast03,Thigh,2022-10-15,2023-02-24,2022,12,2
/players/stantley-thomasoliver-thomast03,Toe,2021-11-20,2021-12-19,2021,3,1
/players/stephen-denmark-denmast01,,2023-02-28,2023-02-24,2022,NULL,1
/players/stephen-sullivan-sullist03,Hip,2023-08-31,2023-10-15,2023,5,1
/players/stephen-weatherly-weathst02,Finger,2020-11-13,2021-02-24,2020,7,1
/players/stephen-weatherly-weathst02,Knee,2022-08-06,2023-02-24,2022,NULL,2
/players/stephon-tuitt-tuittst01,Knee,2021-09-02,2022-02-24,2021,NULL,2
/players/stephon-tuitt-tuittst01,Pectoral,2019-10-15,2020-02-24,2019,10,1
/players/stephone-anthony-anthost01,Knee,2016-12-20,2017-02-24,2016,2,1
/players/sterling-hofrichter-hofrist01,Undisclosed,2021-08-04,2021-08-26,2021,NULL,1
/players/sterling-shepard-shepast01,Achilles,2021-12-20,2022-02-24,2021,3,2
/players/sterling-shepard-shepast01,Knee,2022-09-28,2023-02-24,2022,16,3
/players/sterling-shepard-shepast01,Toe,2020-09-23,2020-10-22,2020,4,1
/players/steve-williams-willist08,,2020-02-24,2020-02-24,2019,NULL,2
/players/steve-williams-willist08,Pectoral,2013-08-26,2014-02-24,2013,18,1
/players/steven-daniels-daniest02,Shoulder,2016-08-09,2017-02-24,2016,NULL,1
/players/steven-means-meansst01,Achilles,2019-05-23,2020-02-24,2019,NULL,2
/players/steven-means-meansst01,Achilles,2022-09-19,2023-02-24,2022,16,4
/players/steven-means-meansst01,Groin,2015-08-31,2015-09-02,2015,NULL,1
/players/steven-means-meansst01,Knee,2021-11-13,2021-12-05,2021,3,3
/players/steven-nelson-nelsost02,Abdomen,2017-09-04,2017-10-30,2017,7,1
/players/stevie-tuikolovatu-tuikost01,Knee,2017-09-01,2018-02-24,2017,16,1
/players/stevie-tuikolovatu-tuikost01,Triceps,2018-08-18,2019-02-24,2018,16,2
/players/sua-cravens-cravesu01,Knee,2018-09-03,2018-11-04,2018,8,1
/players/taco-charlton-charlta01,Ankle,2020-11-21,2021-02-24,2020,10,1
/players/taco-charlton-charlta01,Hamstring,2023-08-19,2023-08-26,2023,NULL,2
/players/tae-crowder-crowdta01,Hamstring,2020-10-20,2020-11-29,2020,4,1
/players/tajae-sharpe-sharpta01,Foot,2017-09-02,2018-02-24,2017,18,1
/players/tajae-sharpe-sharpta01,Ribs,2022-08-31,2022-09-09,2022,NULL,2
/players/takkarist-mckinley-mckinta01,Achilles,2021-12-21,2022-02-24,2021,3,3
/players/takkarist-mckinley-mckinta01,Groin,2020-11-27,2021-02-24,2020,6,2
/players/takkarist-mckinley-mckinta01,Shoulder,2019-12-17,2020-02-24,2019,2,1
/players/talanoa-hufanga-hufanta01,Knee,2023-11-21,2024-02-24,2023,10,1
/players/tanner-muse-museta01,Knee,2023-11-21,2024-02-24,2023,7,2
/players/tanner-muse-museta01,Toe,2020-09-07,2021-02-24,2020,NULL,1
/players/tanner-vallejo-valleta01,Hamstring,2018-12-28,2019-02-04,2018,1,1
/players/tanner-vallejo-valleta01,Knee,2021-11-20,2022-01-02,2021,5,3
/players/tanner-vallejo-valleta01,Ribs,2019-12-18,2020-02-24,2019,2,2
/players/tanoh-kpassagnon-kpassta01,Ankle,2021-12-02,2022-02-24,2021,6,1
/players/taquon-graham-grahata01,Knee,2022-11-21,2023-02-24,2022,6,1
/players/tarell-basham-bashata01,Thigh,2022-09-17,2022-11-13,2022,7,1
/players/tarik-cohen-cohenta01,Knee,2020-09-29,2021-02-24,2020,14,1
/players/tariq-castrofields-castrta01,Knee,2022-10-21,2023-02-24,2022,11,1
/players/tariq-castrofields-castrta01,Shoulder,2024-01-05,2024-02-24,2023,1,2
/players/taron-johnson-johnsta02,Shoulder,2018-12-11,2019-02-24,2018,3,1
/players/tarvarius-moore-mooreta02,Knee,2023-08-29,2023-09-06,2023,NULL,1
/players/taurean-nixon-nixonta01,Undisclosed,2017-08-01,2017-08-08,2017,NULL,1
/players/tavarres-king-kingta01,Concussion,2017-12-30,2018-02-24,2017,1,1
/players/tavarres-king-kingta01,Leg,2018-09-01,2018-10-09,2018,5,2
/players/tavon-austin-austita01,Knee,2020-09-03,2020-10-27,2020,7,1
/players/tavon-austin-austita01,Quadriceps,2021-09-02,2021-09-30,2021,3,2
/players/tavon-young-youngta01,Knee,2017-09-01,2018-02-24,2017,NULL,1
/players/tavon-young-youngta01,Knee,2020-09-28,2021-02-24,2020,8,3
/players/tavon-young-youngta01,Leg,2022-08-30,2022-09-17,2022,NULL,4
/players/tavon-young-youngta01,Neck,2019-08-31,2020-02-24,2019,NULL,2
/players/tay-gowan-gowanta01,Undisclosed,2023-08-30,2023-09-07,2023,NULL,1
/players/taylor-decker-decketa01,Finger,2021-09-11,2021-11-14,2021,8,1
/players/taylor-lewan-lewanta01,Knee,2020-10-19,2021-02-24,2020,12,1
/players/taylor-lewan-lewanta01,Knee,2022-09-24,2023-02-24,2022,15,2
/players/taylor-rapp-rappta01,Knee,2020-11-17,2021-02-24,2020,9,1
/players/taywan-taylor-taylota02,Neck,2020-12-08,2021-02-24,2020,6,1
/players/taywan-taylor-taylota02,Undisclosed,2021-08-25,2021-09-03,2021,NULL,2
/players/teagan-quitoriano-quitote01,Groin,2023-10-31,2024-02-24,2023,12,2
/players/teagan-quitoriano-quitote01,Knee,2022-09-01,2023-01-08,2022,7,1
/players/teddy-bridgewater-bridgte01,Concussion,2022-01-05,2022-02-24,2021,1,2
/players/teddy-bridgewater-bridgte01,Knee,2016-08-31,2017-02-24,2016,16,1
/players/tedric-thompson-thompte02,Leg,2021-08-17,2021-08-20,2021,NULL,2
/players/tedric-thompson-thompte02,Shoulder,2019-10-30,2020-02-24,2019,10,1
/players/temarrick-hemingway-heminte01,Knee,2017-09-02,2018-02-24,2017,17,1
/players/temarrick-hemingway-heminte01,Wrist,2020-12-09,2021-02-24,2020,5,2
/players/terrace-marshall-marshte01,Foot,2022-01-05,2022-02-24,2021,1,1
/players/terrance-mitchell-mitchte02,Hamstring,2022-12-22,2023-02-24,2022,3,2
/players/terrance-mitchell-mitchte02,Undisclosed,2023-08-03,2023-08-09,2023,NULL,3
/players/terrance-mitchell-mitchte02,Wrist,2018-10-02,2018-12-09,2018,8,1
/players/terrance-williams-willite05,Foot,2018-10-06,2019-02-24,2018,14,1
/players/terrell-burgess-burgete01,Ankle,2020-10-28,2021-02-24,2020,11,1
/players/terrence-brooks-brookte01,Chest,2021-10-21,2021-11-21,2021,3,2
/players/terrence-brooks-brookte01,Knee,2014-12-16,2015-02-24,2014,4,1
/players/terron-armstead-armstte01,Knee,2016-12-14,2017-02-24,2016,3,1
/players/terron-armstead-armstte01,Knee,2023-10-06,2023-11-05,2023,4,2
/players/terry-beckner-becknte01,,2022-05-31,2023-02-24,2022,NULL,1
/players/terry-godwin-godwite01,,2022-10-13,2022-10-28,2022,NULL,2
/players/terry-godwin-godwite01,,2022-11-05,2023-02-24,2022,NULL,3
/players/terry-godwin-godwite01,,2023-08-16,2023-08-25,2023,NULL,4
/players/terry-godwin-godwite01,Undisclosed,2021-06-03,2022-02-24,2021,NULL,1
/players/terry-poole-poolete01,,2021-08-06,2021-08-20,2021,NULL,2
/players/terry-poole-poolete01,Undisclosed,2016-09-04,2016-10-03,2016,4,1
/players/teven-jenkins-jenkite01,Back,2021-09-02,2021-12-05,2021,11,1
/players/teven-jenkins-jenkite01,Leg,2023-08-31,2023-12-31,2023,4,3
/players/teven-jenkins-jenkite01,Neck,2023-01-04,2023-02-24,2022,1,2
/players/tevin-coleman-colemte01,Knee,2020-09-26,2020-11-01,2020,5,1
/players/tevin-mitchel-mitchte03,,2019-11-16,2020-02-24,2019,NULL,5
/players/tevin-mitchel-mitchte03,Abdomen,2017-08-24,2017-09-26,2017,3,3
/players/tevin-mitchel-mitchte03,Hamstring,2016-09-03,2016-09-09,2016,NULL,2
/players/tevin-mitchel-mitchte03,Shoulder,2015-08-31,2016-02-24,2015,NULL,1
/players/tevin-mitchel-mitchte03,Undisclosed,2018-08-22,2019-02-24,2018,16,4
/players/thakarius-keyes-keyesth01,Finger,2023-07-30,2023-09-19,2023,NULL,1
/players/tharold-simon-simonth01,Toe,2015-10-10,2016-02-24,2015,14,1
/players/theo-riddick-riddith01,Shoulder,2019-09-02,2020-02-24,2019,16,2
/players/theo-riddick-riddith01,Wrist,2016-12-31,2017-02-24,2016,2,1
/players/thomas-fletcher-fletcth01,Hip,2021-08-31,2022-02-24,2021,17,1
/players/thomas-graham-grahath01,Ankle,2023-08-05,2023-11-28,2023,11,1
/players/tim-harris-harriti03,,2023-02-20,2023-02-24,2022,NULL,3
/players/tim-harris-harriti03,Groin,2019-08-26,2020-02-24,2019,19,1
/players/tim-harris-harriti03,Groin,2021-08-05,2021-08-11,2021,NULL,2
/players/tim-williams-williti02,,2021-07-24,2022-02-24,2021,NULL,1
/players/titus-leo-leoti01,Undisclosed,2023-08-29,2024-02-24,2023,17,1
/players/tj-brunson-brunstj01,,2023-09-14,2023-09-28,2023,NULL,2
/players/tj-brunson-brunstj01,Knee,2021-08-16,2022-02-24,2021,17,1
/players/tj-carrie-carritr01,Knee,2021-09-29,2021-11-14,2021,6,1
/players/tj-clemmings-clemmtj01,Ankle,2017-11-16,2018-02-24,2017,7,1
/players/tj-clemmings-clemmtj01,Knee,2018-11-05,2019-02-24,2018,8,2
/players/tj-clemmings-clemmtj01,Quadriceps,2019-08-28,2020-02-24,2019,16,3
/players/tj-green-greentj01,Hamstring,2018-09-02,2018-09-06,2018,NULL,1
/players/tj-hockenson-hocketj01,Ankle,2019-12-02,2020-02-24,2019,4,1
/players/tj-hockenson-hocketj01,Hand,2021-12-17,2022-02-24,2021,4,2
/players/tj-hockenson-hocketj01,Knee,2023-12-27,2024-02-24,2023,2,3
/players/tj-johnson-johnstj01,Pectoral,2017-12-16,2018-02-24,2017,3,1
/players/tj-jones-jonestj01,Shoulder,2017-12-19,2018-02-24,2017,2,1
/players/tj-logan-logantj01,Leg,2020-08-23,2021-02-24,2020,NULL,3
/players/tj-logan-logantj01,Thumb,2019-12-10,2020-02-24,2019,3,2
/players/tj-logan-logantj01,Wrist,2017-09-04,2018-02-24,2017,16,1
/players/tj-mcdonald-mcdontj01,"Designated for Return",2013-09-27,2013-11-24,2013,6,1
/players/tj-mcdonald-mcdontj01,Shoulder,2015-12-11,2016-02-24,2015,4,2
/players/tj-watt-watttj01,Pectoral,2022-09-15,2022-11-13,2022,7,1
/players/tj-yeldon-yeldotj01,Ankle,2016-12-26,2017-02-24,2016,1,1
/players/tom-savage-savagto02,Concussion,2017-12-23,2018-02-24,2017,2,2
/players/tom-savage-savagto02,Shoulder,2015-09-05,2016-02-24,2015,17,1
/players/tommy-bohanon-bohanto01,Clavicle,2014-09-30,2015-02-24,2014,12,1
/players/tommy-doyle-doyleto02,Knee,2022-09-27,2023-02-24,2022,15,1
/players/tommy-doyle-doyleto02,Knee,2023-08-21,2024-02-24,2023,19,2
/players/tony-lippett-lippeto01,Achilles,2017-09-02,2018-02-24,2017,NULL,1
/players/tony-steward-stewato04,Back,2015-12-10,2016-02-24,2015,4,1
/players/tourek-williams-willito08,Foot,2015-11-03,2016-02-24,2015,8,1
/players/trace-mcsorley-mcsortr01,Knee,2020-12-15,2021-02-24,2020,5,1
/players/tracy-walker-walketr02,Achilles,2022-09-27,2023-02-24,2022,14,1
/players/trae-waynes-waynetr01,Hamstring,2021-10-12,2021-12-19,2021,8,2
/players/trae-waynes-waynetr01,Pectoral,2020-09-07,2021-02-24,2020,NULL,1
/players/trai-turner-turnetr02,Quadriceps,2023-07-31,2024-02-24,2023,NULL,1
/players/travin-howard-howartr03,Ankle,2018-09-02,2018-09-07,2018,NULL,1
/players/travin-howard-howartr03,Hamstring,2021-11-02,2021-12-21,2021,5,3
/players/travin-howard-howartr03,Knee,2020-09-05,2021-02-24,2020,NULL,2
/players/travis-bond-bondtr01,,2019-11-08,2020-02-24,2019,NULL,1
/players/travis-etienne-etientr01,Foot,2021-08-24,2022-02-24,2021,15,1
/players/travis-homer-homertr01,Ankle,2023-01-07,2023-02-24,2022,NULL,3
/players/travis-homer-homertr01,Knee,2020-12-19,2021-02-24,2020,4,1
/players/travis-homer-homertr01,Ribs,2022-09-28,2022-10-30,2022,4,2
/players/travis-kelce-kelcetr01,Knee,2013-10-12,2014-02-24,2013,12,1
/players/travis-swanson-swanstr01,Concussion,2017-12-29,2018-02-24,2017,1,2
/players/travis-swanson-swanstr01,Shoulder,2016-01-02,2016-02-24,2015,1,1
/players/trayvon-mullen-mulletr01,Foot,2021-10-09,2021-12-12,2021,8,1
/players/trayvon-mullen-mulletr01,Toe,2021-12-20,2022-02-24,2021,NULL,2
/players/tre-boston-bostotr01,Knee,2016-12-27,2017-02-24,2016,1,1
/players/tre-brown-browntr08,Knee,2021-09-07,2021-10-17,2021,5,1
/players/tre-brown-browntr08,Knee,2021-11-29,2022-02-24,2021,NULL,2
/players/tre-flowers-flowetr02,Hamstring,2020-12-05,2021-01-03,2020,4,1
/players/tre-nixon-nixontr01,Shoulder,2023-08-23,2024-02-24,2023,17,1
/players/tredavious-white-whitetr03,Achilles,2023-10-07,2024-02-24,2023,15,2
/players/tredavious-white-whitetr03,Knee,2021-11-30,2022-02-24,2021,4,1
/players/tremayne-anchrum-anchrtr01,Ankle,2022-09-20,2023-02-24,2022,15,2
/players/tremayne-anchrum-anchrtr01,Knee,2021-09-02,2021-10-12,2021,5,1
/players/trent-mcduffie-mcduftr01,Hamstring,2022-09-13,2022-11-06,2022,6,1
/players/trent-murphy-murphtr01,Hand,2014-12-23,2015-02-24,2014,1,1
/players/trent-murphy-murphtr01,Knee,2017-08-12,2018-02-24,2017,16,2
/players/trent-taylor-taylotr04,Foot,2019-09-20,2020-02-24,2019,NULL,1
/players/trenton-brown-browntr06,Calf,2021-10-09,2021-11-14,2021,5,3
/players/trenton-brown-browntr06,Pectoral,2019-12-19,2020-02-24,2019,2,2
/players/trenton-brown-browntr06,Shoulder,2017-12-16,2018-02-24,2017,3,1
/players/trenton-cannon-cannotr01,Concussion,2021-12-11,2022-01-30,2021,7,2
/players/trenton-cannon-cannotr01,Foot,2019-11-01,2020-02-24,2019,9,1
/players/trenton-cannon-cannotr01,Knee,2022-09-21,2023-02-24,2022,15,3
/players/trequan-smith-smithtr09,Ankle,2020-12-24,2021-01-17,2020,3,1
/players/trequan-smith-smithtr09,Groin,2023-09-09,2023-09-26,2023,3,3
/players/trequan-smith-smithtr09,Hamstring,2021-09-10,2022-01-09,2021,5,2
/players/trestan-ebner-ebnertr01,Concussion,2023-08-30,2023-08-31,2023,NULL,1
/players/trevardo-williams-willitr10,Hamstring,2015-08-17,2015-08-19,2015,NULL,2
/players/trevardo-williams-willitr10,Knee,2013-08-31,2014-02-24,2013,16,1
/players/trevon-diggs-diggstr01,Foot,2020-11-18,2020-12-20,2020,4,1
/players/trevon-diggs-diggstr01,Knee,2023-09-23,2024-02-24,2023,16,2
/players/trevon-wesco-wescotr01,Ankle,2020-11-09,2020-12-13,2020,4,1
/players/trevon-wesco-wescotr01,Knee,2021-12-27,2022-02-24,2021,2,2
/players/trevon-young-youngtr02,Undisclosed,2019-09-01,2019-09-10,2019,1,1
/players/trevon-young-youngtr02,Undisclosed,2020-07-29,2021-02-24,2020,NULL,2
/players/trevor-davis-davistr06,Hamstring,2018-09-11,2018-11-15,2018,8,1
/players/trevor-davis-davistr06,Hamstring,2018-12-01,2019-02-24,2018,NULL,2
/players/trevor-penning-pennitr01,Foot,2022-09-01,2022-11-27,2022,11,1
/players/trevor-reilly-reilltr01,Undisclosed,2016-09-04,2016-09-06,2016,NULL,1
/players/trevor-siemian-siemitr01,Ankle,2019-09-18,2020-02-24,2019,14,2
/players/trevor-siemian-siemitr01,Oblique,2022-12-03,2023-02-24,2022,5,3
/players/trevor-siemian-siemitr01,Shoulder,2017-12-15,2018-02-24,2017,2,1
/players/trey-flowers-flowetr01,Foot,2022-10-19,2023-02-24,2022,12,4
/players/trey-flowers-flowetr01,Knee,2021-12-04,2022-02-24,2021,6,3
/players/trey-flowers-flowetr01,Undisclosed,2015-12-01,2016-02-24,2015,7,1
/players/trey-flowers-flowetr01,Undisclosed,2020-11-02,2021-02-24,2020,9,2
/players/trey-lance-lancetr01,Ankle,2022-09-21,2023-02-24,2022,18,1
/players/trey-millard-millatr01,Knee,2016-08-31,2017-02-24,2016,17,1
/players/trey-quinn-quinntr01,Ankle,2018-09-12,2018-11-18,2018,8,1
/players/trey-quinn-quinntr01,Ankle,2018-12-05,2019-02-24,2018,NULL,2
/players/trey-quinn-quinntr01,Concussion,2019-12-17,2020-02-24,2019,2,3
/players/trey-quinn-quinntr01,Undisclosed,2021-08-11,2021-08-26,2021,NULL,4
/players/trey-quinn-quinntr01,Undisclosed,2023-08-15,2023-08-16,2023,NULL,5
/players/trey-sermon-sermotr01,Ankle,2021-12-04,2022-01-30,2021,6,1
/players/trey-sermon-sermotr01,Undisclosed,2023-08-30,2023-09-24,2023,2,2
/players/treylon-burks-burkstr01,Toe,2022-10-08,2022-11-13,2022,4,1
/players/treyvon-hester-hestetr01,Back,2021-08-27,2021-09-08,2021,NULL,2
/players/treyvon-hester-hestetr01,Undisclosed,2020-09-06,2020-09-10,2020,NULL,1
/players/troy-andersen-andertr03,Pectoral,2023-09-26,2024-02-24,2023,14,1
/players/troy-apke-apketr01,Hamstring,2018-10-29,2019-02-24,2018,9,1
/players/troy-apke-apketr01,Shoulder,2023-08-08,2023-11-20,2023,NULL,2
/players/troy-dye-dyetr01,Foot,2020-09-24,2020-11-01,2020,4,1
/players/troy-dye-dyetr01,Wrist,2023-12-30,2024-02-24,2023,2,2
/players/troy-fumagalli-fumagtr01,Abdomen,2020-09-06,2020-09-08,2020,NULL,2
/players/troy-fumagalli-fumagtr01,Hernia,2018-09-01,2019-02-24,2018,NULL,1
/players/troy-fumagalli-fumagtr01,Undisclosed,2021-08-18,2022-02-24,2021,18,3
/players/troy-niklas-niklatr01,Ankle,2014-11-18,2015-02-24,2014,7,1
/players/troy-niklas-niklatr01,Leg,2019-07-29,2019-08-06,2019,NULL,3
/players/troy-niklas-niklatr01,Wrist,2016-09-27,2017-02-24,2016,13,2
/players/troy-pride-pridetr01,Hip,2021-01-02,2021-02-24,2020,1,1
/players/troy-pride-pridetr01,Knee,2021-08-17,2022-02-24,2021,17,2
/players/trysten-hill-hilltr05,Knee,2020-10-19,2021-02-24,2020,11,1
/players/trysten-hill-hilltr05,Knee,2022-12-28,2023-02-24,2022,2,2
/players/tua-tagovailoa-tagovtu01,Ribs,2021-09-25,2021-10-17,2021,3,1
/players/ty-chandler-chandty02,Thumb,2022-10-11,2023-01-08,2022,10,1
/players/ty-montgomery-montgty02,Ankle,2015-12-21,2016-02-24,2015,4,1
/players/ty-montgomery-montgty02,Hamstring,2020-09-26,2020-11-15,2020,5,3
/players/ty-montgomery-montgty02,Knee,2022-09-13,2023-02-24,2022,16,4
/players/ty-montgomery-montgty02,Wrist,2017-12-01,2018-02-24,2017,5,2
/players/ty-powell-powelty02,Knee,2015-08-18,2016-02-24,2015,16,1
/players/ty-sambrailo-sambrty01,Shoulder,2015-11-02,2016-02-24,2015,12,1
/players/ty-sambrailo-sambrty01,Undisclosed,2020-11-24,2021-02-24,2020,7,2
/players/ty-summers-summety01,Hamstring,2021-12-24,2022-02-24,2021,1,1
/players/tycen-anderson-anderty01,Hamstring,2022-09-02,2023-02-24,2022,19,1
/players/tycen-anderson-anderty01,Knee,2023-11-03,2024-02-24,2023,10,2
/players/tye-smith-smithty04,Shoulder,2020-11-07,2020-11-29,2020,3,2
/players/tye-smith-smithty04,Undisclosed,2018-07-31,2019-02-24,2018,NULL,1
/players/tylan-wallace-wallaty01,Hamstring,2022-12-03,2023-01-08,2022,5,1
/players/tylan-wallace-wallaty01,Hamstring,2023-01-14,2023-02-24,2022,NULL,2
/players/tylan-wallace-wallaty01,Hamstring,2023-09-25,2023-11-05,2023,4,3
/players/tyler-biadasz-biadaty01,Hamstring,2020-11-21,2020-12-13,2020,3,1
/players/tyler-boyd-boydty01,Knee,2018-12-28,2019-02-24,2018,1,1
/players/tyler-davis-davisty07,Knee,2023-08-21,2024-02-24,2023,19,1
/players/tyler-eifert-eiferty01,Ankle,2018-10-05,2019-02-24,2018,12,4
/players/tyler-eifert-eiferty01,Back,2016-12-26,2017-02-24,2016,1,2
/players/tyler-eifert-eiferty01,Back,2017-10-12,2018-02-24,2017,11,3
/players/tyler-eifert-eiferty01,"Designated for Return",2014-09-10,2015-02-24,2014,16,1
/players/tyler-ervin-ervinty01,Ankle,2020-12-09,2021-02-24,2020,6,2
/players/tyler-ervin-ervinty01,Knee,2017-10-04,2018-02-24,2017,12,1
/players/tyler-gaffney-gaffnty01,Foot,2016-09-04,2016-09-09,2016,NULL,3
/players/tyler-gaffney-gaffnty01,Knee,2014-08-26,2015-02-24,2014,NULL,1
/players/tyler-gaffney-gaffnty01,Undisclosed,2015-08-13,2016-02-24,2015,NULL,2
/players/tyler-gaffney-gaffnty01,Undisclosed,2017-08-12,2018-02-24,2017,NULL,4
/players/tyler-higbee-higbety01,Knee,2022-02-11,2022-02-24,2021,1,1
/players/tyler-kroft-kroftty01,Chest,2021-11-09,2021-12-19,2021,5,2
/players/tyler-kroft-kroftty01,Foot,2018-11-16,2019-02-24,2018,7,1
/players/tyler-lockett-lockety01,Leg,2016-12-27,2017-02-24,2016,3,1
/players/tyler-shelvin-shelvty01,Undisclosed,2023-08-30,2023-09-07,2023,NULL,1
/players/tyler-starr-starrty01,Undisclosed,2016-09-04,2017-02-24,2016,19,1
/players/tyquan-lewis-lewisty01,Knee,2021-11-01,2022-02-24,2021,9,2
/players/tyquan-lewis-lewisty01,Knee,2022-10-31,2023-02-24,2022,9,3
/players/tyquan-lewis-lewisty01,Toe,2018-09-03,2018-11-11,2018,8,1
/players/tyquan-thornton-thornty02,Clavicle,2022-09-01,2022-10-09,2022,4,1
/players/tyquan-thornton-thornty02,Shoulder,2023-08-31,2023-10-15,2023,5,2
/players/tyrann-mathieu-mathity01,Knee,2013-12-10,2014-02-24,2013,3,1
/players/tyrann-mathieu-mathity01,Knee,2015-12-22,2016-02-24,2015,4,2
/players/tyrann-mathieu-mathity01,Shoulder,2016-12-23,2017-02-24,2016,2,3
/players/tyre-phillips-phillty01,Ankle,2020-11-03,2020-12-02,2020,3,1
/players/tyre-phillips-phillty01,Knee,2021-09-14,2021-10-17,2021,4,2
/players/tyre-phillips-phillty01,Knee,2021-12-30,2022-02-24,2021,NULL,3
/players/tyre-phillips-phillty01,Quadriceps,2024-01-02,2024-02-24,2023,1,4
/players/tyree-gillespie-gillety01,Hamstring,2021-11-17,2021-12-26,2021,5,1
/players/tyree-gillespie-gillety01,Knee,2023-08-24,2023-09-01,2023,NULL,2
/players/tyreke-smith-smithty06,Hip,2022-08-30,2023-02-24,2022,NULL,1
/players/tyrell-crosby-crosbty01,Undisclosed,2021-09-01,2022-02-24,2021,17,1
/players/tyrie-cleveland-clevety01,Concussion,2023-08-20,2023-08-29,2023,NULL,1
