index,year,round,pick,team_x,player,page,position,season,transdate,team_y,transaction,trans_year,trans_month,end_year,tran_month,season_num
291,2014,2,38,Tampa Bay Buccaneers,Austin Seferian-Jenkins,/players/austin-seferianjenkins-seferau01,TE,2019,,,,,,2019.0,9.0,6
292,2014,2,39,Jacksonville Jaguars,Marqise Lee,/players/marqise-lee-leema03,WR,2014,,,,,,2021.0,9.0,1
292,2014,2,39,Jacksonville Jaguars,Marqise Lee,/players/marqise-lee-leema03,WR,2015,,,,,,2021.0,9.0,2
292,2014,2,39,Jacksonville Jaguars,Marqise Lee,/players/marqise-lee-leema03,WR,2016,,,,,,2021.0,9.0,3
292,2014,2,39,Jacksonville Jaguars,Marqise Lee,/players/marqise-lee-leema03,WR,2017,,,,,,2021.0,9.0,4
292,2014,2,39,Jacksonville Jaguars,Marqise Lee,/players/marqise-lee-leema03,WR,2018,2018-08-27,Jacksonville (NFL),Placed on Injured Reserve (Knee),2018.0,8.0,2021.0,8.0,5
292,2014,2,39,Jacksonville Jaguars,Marqise Lee,/players/marqise-lee-leema03,WR,2019,2019-10-29,Jacksonville (NFL),Placed on Injured Reserve (Shoulder),2019.0,10.0,2021.0,10.0,6
292,2014,2,39,Jacksonville Jaguars,Marqise Lee,/players/marqise-lee-leema03,WR,2020,,,,,,2021.0,9.0,7
292,2014,2,39,Jacksonville Jaguars,Marqise Lee,/players/marqise-lee-leema03,WR,2021,,,,,,2021.0,9.0,8
295,2014,2,42,Philadelphia Eagles,Jordan Matthews,/players/jordan-matthews-matthjo02,TE,2014,,,,,,,9.0,1
295,2014,2,42,Philadelphia Eagles,Jordan Matthews,/players/jordan-matthews-matthjo02,TE,2015,,,,,,,9.0,2
295,2014,2,42,Philadelphia Eagles,Jordan Matthews,/players/jordan-matthews-matthjo02,TE,2016,,,,,,,9.0,3
295,2014,2,42,Philadelphia Eagles,Jordan Matthews,/players/jordan-matthews-matthjo02,TE,2017,2017-12-05,Buffalo (NFL),Placed on Injured Reserve (Knee),2017.0,12.0,,12.0,4
295,2014,2,42,Philadelphia Eagles,Jordan Matthews,/players/jordan-matthews-matthjo02,TE,2018,2018-08-01,New England (NFL),Placed on Injured Reserve (Hamstring),2018.0,8.0,,8.0,5
295,2014,2,42,Philadelphia Eagles,Jordan Matthews,/players/jordan-matthews-matthjo02,TE,2019,,,,,,,9.0,6
295,2014,2,42,Philadelphia Eagles,Jordan Matthews,/players/jordan-matthews-matthjo02,TE,2020,,,,,,,9.0,7
295,2014,2,42,Philadelphia Eagles,Jordan Matthews,/players/jordan-matthews-matthjo02,TE,2021,,,,,,,9.0,8
298,2014,2,45,Seattle Seahawks,Paul Richardson,/players/paul-richardson-richapa02,WR,2014,,,,,,2020.0,9.0,1
298,2014,2,45,Seattle Seahawks,Paul Richardson,/players/paul-richardson-richapa02,WR,2015,2015-01-12,Seattle (NFL),Placed on Injured Reserve (Knee),2015.0,1.0,2020.0,1.0,1
298,2014,2,45,Seattle Seahawks,Paul Richardson,/players/paul-richardson-richapa02,WR,2015,2015-08-31,Seattle (NFL),Placed on the Physically Unable to Perform List (Knee),2015.0,8.0,2020.0,8.0,2
298,2014,2,45,Seattle Seahawks,Paul Richardson,/players/paul-richardson-richapa02,WR,2015,2015-12-05,Seattle (NFL),Placed on Injured Reserve (Hamstring),2015.0,12.0,2020.0,12.0,2
298,2014,2,45,Seattle Seahawks,Paul Richardson,/players/paul-richardson-richapa02,WR,2016,,,,,,2020.0,9.0,3
298,2014,2,45,Seattle Seahawks,Paul Richardson,/players/paul-richardson-richapa02,WR,2017,,,,,,2020.0,9.0,4
298,2014,2,45,Seattle Seahawks,Paul Richardson,/players/paul-richardson-richapa02,WR,2018,2018-11-05,Washington (NFL),Placed on Injured Reserve (Shoulder),2018.0,11.0,2020.0,11.0,5
298,2014,2,45,Seattle Seahawks,Paul Richardson,/players/paul-richardson-richapa02,WR,2019,2019-12-14,Washington (NFL),Placed on Injured Reserve (Hamstring),2019.0,12.0,2020.0,12.0,6
298,2014,2,45,Seattle Seahawks,Paul Richardson,/players/paul-richardson-richapa02,WR,2020,,,,,,2020.0,9.0,7
302,2014,2,49,New York Jets,Jace Amaro,/players/jace-amaro-amaroja01,TE,2014,,,,,,2018.0,9.0,1
302,2014,2,49,New York Jets,Jace Amaro,/players/jace-amaro-amaroja01,TE,2015,2015-09-01,NY Jets (NFL),Placed on Injured Reserve (Shoulder),2015.0,9.0,2018.0,9.0,2
302,2014,2,49,New York Jets,Jace Amaro,/players/jace-amaro-amaroja01,TE,2016,,,,,,2018.0,9.0,3
302,2014,2,49,New York Jets,Jace Amaro,/players/jace-amaro-amaroja01,TE,2017,,,,,,2018.0,9.0,4
302,2014,2,49,New York Jets,Jace Amaro,/players/jace-amaro-amaroja01,TE,2018,,,,,,2018.0,9.0,5
305,2014,2,52,Arizona Cardinals,Troy Niklas,/players/troy-niklas-niklatr01,TE,2014,2014-11-18,Arizona (NFL),Placed on Injured Reserve (Ankle),2014.0,11.0,2019.0,11.0,1
305,2014,2,52,Arizona Cardinals,Troy Niklas,/players/troy-niklas-niklatr01,TE,2015,,,,,,2019.0,9.0,2
305,2014,2,52,Arizona Cardinals,Troy Niklas,/players/troy-niklas-niklatr01,TE,2016,2016-09-27,Arizona (NFL),Placed on Injured Reserve (Wrist),2016.0,9.0,2019.0,9.0,3
305,2014,2,52,Arizona Cardinals,Troy Niklas,/players/troy-niklas-niklatr01,TE,2017,,,,,,2019.0,9.0,4
305,2014,2,52,Arizona Cardinals,Troy Niklas,/players/troy-niklas-niklatr01,TE,2018,,,,,,2019.0,9.0,5
305,2014,2,52,Arizona Cardinals,Troy Niklas,/players/troy-niklas-niklatr01,TE,2019,2019-07-29,Tampa Bay (NFL),Placed on Injured Reserve (Leg),2019.0,7.0,2019.0,7.0,6
306,2014,2,53,Green Bay Packers,Davante Adams,/players/davante-adams-adamsda04,WR,2014,,,,,,,9.0,1
306,2014,2,53,Green Bay Packers,Davante Adams,/players/davante-adams-adamsda04,WR,2015,,,,,,,9.0,2
306,2014,2,53,Green Bay Packers,Davante Adams,/players/davante-adams-adamsda04,WR,2016,,,,,,,9.0,3
306,2014,2,53,Green Bay Packers,Davante Adams,/players/davante-adams-adamsda04,WR,2017,,,,,,,9.0,4
306,2014,2,53,Green Bay Packers,Davante Adams,/players/davante-adams-adamsda04,WR,2018,,,,,,,9.0,5
306,2014,2,53,Green Bay Packers,Davante Adams,/players/davante-adams-adamsda04,WR,2019,,,,,,,9.0,6
306,2014,2,53,Green Bay Packers,Davante Adams,/players/davante-adams-adamsda04,WR,2020,,,,,,,9.0,7
306,2014,2,53,Green Bay Packers,Davante Adams,/players/davante-adams-adamsda04,WR,2021,,,,,,,9.0,8
307,2014,2,54,Tennessee Titans,Bishop Sankey,/players/bishop-sankey-sankebi01,RB,2014,,,,,,,9.0,1
307,2014,2,54,Tennessee Titans,Bishop Sankey,/players/bishop-sankey-sankebi01,RB,2015,,,,,,,9.0,2
307,2014,2,54,Tennessee Titans,Bishop Sankey,/players/bishop-sankey-sankebi01,RB,2016,,,,,,,9.0,3
307,2014,2,54,Tennessee Titans,Bishop Sankey,/players/bishop-sankey-sankebi01,RB,2017,2017-08-13,Minnesota (NFL),Placed on Injured Reserve (Knee),2017.0,8.0,,8.0,4
307,2014,2,54,Tennessee Titans,Bishop Sankey,/players/bishop-sankey-sankebi01,RB,2018,,,,,,,9.0,5
307,2014,2,54,Tennessee Titans,Bishop Sankey,/players/bishop-sankey-sankebi01,RB,2019,,,,,,,9.0,6
307,2014,2,54,Tennessee Titans,Bishop Sankey,/players/bishop-sankey-sankebi01,RB,2020,,,,,,,9.0,7
307,2014,2,54,Tennessee Titans,Bishop Sankey,/players/bishop-sankey-sankebi01,RB,2021,,,,,,,9.0,8
308,2014,2,55,Cincinnati Bengals,Jeremy Hill,/players/jeremy-hill-hillje06,RB,2014,,,,,,2020.0,9.0,1
308,2014,2,55,Cincinnati Bengals,Jeremy Hill,/players/jeremy-hill-hillje06,RB,2015,,,,,,2020.0,9.0,2
308,2014,2,55,Cincinnati Bengals,Jeremy Hill,/players/jeremy-hill-hillje06,RB,2016,,,,,,2020.0,9.0,3
308,2014,2,55,Cincinnati Bengals,Jeremy Hill,/players/jeremy-hill-hillje06,RB,2017,2017-11-11,Cincinnati (NFL),Placed on Injured Reserve (Ankle),2017.0,11.0,2020.0,11.0,4
308,2014,2,55,Cincinnati Bengals,Jeremy Hill,/players/jeremy-hill-hillje06,RB,2018,2018-09-10,New England (NFL),Placed on Injured Reserve (Knee),2018.0,9.0,2020.0,9.0,5
308,2014,2,55,Cincinnati Bengals,Jeremy Hill,/players/jeremy-hill-hillje06,RB,2019,,,,,,2020.0,9.0,6
308,2014,2,55,Cincinnati Bengals,Jeremy Hill,/players/jeremy-hill-hillje06,RB,2020,,,,,,2020.0,9.0,7
309,2014,2,56,Denver Broncos,Cody Latimer,/players/cody-latimer-latimco01,WR,2014,,,,,,2020.0,9.0,1
309,2014,2,56,Denver Broncos,Cody Latimer,/players/cody-latimer-latimco01,WR,2015,,,,,,2020.0,9.0,2
309,2014,2,56,Denver Broncos,Cody Latimer,/players/cody-latimer-latimco01,WR,2016,,,,,,2020.0,9.0,3
309,2014,2,56,Denver Broncos,Cody Latimer,/players/cody-latimer-latimco01,WR,2017,,,,,,2020.0,9.0,4
309,2014,2,56,Denver Broncos,Cody Latimer,/players/cody-latimer-latimco01,WR,2018,2018-10-16,NY Giants (NFL),Placed on Injured Reserve (Hamstring),2018.0,10.0,2020.0,10.0,5
309,2014,2,56,Denver Broncos,Cody Latimer,/players/cody-latimer-latimco01,WR,2019,,,,,,2020.0,9.0,6
309,2014,2,56,Denver Broncos,Cody Latimer,/players/cody-latimer-latimco01,WR,2020,,,,,,2020.0,9.0,7
310,2014,2,57,San Francisco 49ers,Carlos Hyde,/players/carlos-hyde-hydeca01,RB,2014,,,,,,2022.0,9.0,1
310,2014,2,57,San Francisco 49ers,Carlos Hyde,/players/carlos-hyde-hydeca01,RB,2015,2015-12-12,San Francisco (NFL),Placed on Injured Reserve (Foot),2015.0,12.0,2022.0,12.0,2
310,2014,2,57,San Francisco 49ers,Carlos Hyde,/players/carlos-hyde-hydeca01,RB,2016,2016-12-27,San Francisco (NFL),Placed on Injured Reserve (Knee),2016.0,12.0,2022.0,12.0,3
310,2014,2,57,San Francisco 49ers,Carlos Hyde,/players/carlos-hyde-hydeca01,RB,2017,,,,,,2022.0,9.0,4
310,2014,2,57,San Francisco 49ers,Carlos Hyde,/players/carlos-hyde-hydeca01,RB,2018,,,,,,2022.0,9.0,5
310,2014,2,57,San Francisco 49ers,Carlos Hyde,/players/carlos-hyde-hydeca01,RB,2019,,,,,,2022.0,9.0,6
310,2014,2,57,San Francisco 49ers,Carlos Hyde,/players/carlos-hyde-hydeca01,RB,2020,,,,,,2022.0,9.0,7
310,2014,2,57,San Francisco 49ers,Carlos Hyde,/players/carlos-hyde-hydeca01,RB,2021,2021-12-21,Jacksonville (NFL),Placed on Injured Reserve (Concussion),2021.0,12.0,2022.0,12.0,8
314,2014,2,61,Jacksonville Jaguars,Allen Robinson,/players/allen-robinson-robinal04,WR,2014,2014-11-17,Jacksonville (NFL),Placed on Injured Reserve (Foot),2014.0,11.0,,11.0,1
314,2014,2,61,Jacksonville Jaguars,Allen Robinson,/players/allen-robinson-robinal04,WR,2015,,,,,,,9.0,2
314,2014,2,61,Jacksonville Jaguars,Allen Robinson,/players/allen-robinson-robinal04,WR,2016,,,,,,,9.0,3
314,2014,2,61,Jacksonville Jaguars,Allen Robinson,/players/allen-robinson-robinal04,WR,2017,2017-09-12,Jacksonville (NFL),Placed on Injured Reserve (Knee),2017.0,9.0,,9.0,4
314,2014,2,61,Jacksonville Jaguars,Allen Robinson,/players/allen-robinson-robinal04,WR,2018,,,,,,,9.0,5
314,2014,2,61,Jacksonville Jaguars,Allen Robinson,/players/allen-robinson-robinal04,WR,2019,,,,,,,9.0,6
314,2014,2,61,Jacksonville Jaguars,Allen Robinson,/players/allen-robinson-robinal04,WR,2020,,,,,,,9.0,7
314,2014,2,61,Jacksonville Jaguars,Allen Robinson,/players/allen-robinson-robinal04,WR,2021,,,,,,,9.0,8
315,2014,2,62,New England Patriots,Jimmy Garoppolo,/players/jimmy-garoppolo-garopji01,QB,2014,,,,,,,9.0,1
315,2014,2,62,New England Patriots,Jimmy Garoppolo,/players/jimmy-garoppolo-garopji01,QB,2015,,,,,,,9.0,2
315,2014,2,62,New England Patriots,Jimmy Garoppolo,/players/jimmy-garoppolo-garopji01,QB,2016,,,,,,,9.0,3
315,2014,2,62,New England Patriots,Jimmy Garoppolo,/players/jimmy-garoppolo-garopji01,QB,2017,,,,,,,9.0,4
315,2014,2,62,New England Patriots,Jimmy Garoppolo,/players/jimmy-garoppolo-garopji01,QB,2018,2018-09-26,San Francisco (NFL),Placed on Injured Reserve (Knee),2018.0,9.0,,9.0,5
315,2014,2,62,New England Patriots,Jimmy Garoppolo,/players/jimmy-garoppolo-garopji01,QB,2019,,,,,,,9.0,6
315,2014,2,62,New England Patriots,Jimmy Garoppolo,/players/jimmy-garoppolo-garopji01,QB,2020,2020-11-05,San Francisco (NFL),Placed on Injured Reserve (Ankle),2020.0,11.0,,11.0,7
315,2014,2,62,New England Patriots,Jimmy Garoppolo,/players/jimmy-garoppolo-garopji01,QB,2021,,,,,,,9.0,8
316,2014,2,63,Miami Dolphins,Jarvis Landry,/players/jarvis-landry-landrja02,WR,2014,,,,,,,9.0,1
316,2014,2,63,Miami Dolphins,Jarvis Landry,/players/jarvis-landry-landrja02,WR,2015,,,,,,,9.0,2
316,2014,2,63,Miami Dolphins,Jarvis Landry,/players/jarvis-landry-landrja02,WR,2016,,,,,,,9.0,3
316,2014,2,63,Miami Dolphins,Jarvis Landry,/players/jarvis-landry-landrja02,WR,2017,,,,,,,9.0,4
316,2014,2,63,Miami Dolphins,Jarvis Landry,/players/jarvis-landry-landrja02,WR,2018,,,,,,,9.0,5
316,2014,2,63,Miami Dolphins,Jarvis Landry,/players/jarvis-landry-landrja02,WR,2019,,,,,,,9.0,6
316,2014,2,63,Miami Dolphins,Jarvis Landry,/players/jarvis-landry-landrja02,WR,2020,,,,,,,9.0,7
316,2014,2,63,Miami Dolphins,Jarvis Landry,/players/jarvis-landry-landrja02,WR,2021,2021-09-21,Cleveland (NFL),Placed on Injured Reserve (Knee),2021.0,9.0,,9.0,8
318,2014,3,65,Houston Texans,C.J. Fiedorowicz,/players/cj-fiedorowicz-fiedocj01,TE,2014,,,,,,,9.0,1
318,2014,3,65,Houston Texans,C.J. Fiedorowicz,/players/cj-fiedorowicz-fiedocj01,TE,2015,,,,,,,9.0,2
318,2014,3,65,Houston Texans,C.J. Fiedorowicz,/players/cj-fiedorowicz-fiedocj01,TE,2016,,,,,,,9.0,3
318,2014,3,65,Houston Texans,C.J. Fiedorowicz,/players/cj-fiedorowicz-fiedocj01,TE,2017,2017-09-12,Houston (NFL),Placed on Injured Reserve (Concussion),2017.0,9.0,,9.0,4
318,2014,3,65,Houston Texans,C.J. Fiedorowicz,/players/cj-fiedorowicz-fiedocj01,TE,2017,2017-12-05,Houston (NFL),Placed on Injured Reserve (Concussion),2017.0,12.0,,12.0,4
318,2014,3,65,Houston Texans,C.J. Fiedorowicz,/players/cj-fiedorowicz-fiedocj01,TE,2018,,,,,,,9.0,5
318,2014,3,65,Houston Texans,C.J. Fiedorowicz,/players/cj-fiedorowicz-fiedocj01,TE,2019,,,,,,,9.0,6
318,2014,3,65,Houston Texans,C.J. Fiedorowicz,/players/cj-fiedorowicz-fiedocj01,TE,2020,,,,,,,9.0,7
318,2014,3,65,Houston Texans,C.J. Fiedorowicz,/players/cj-fiedorowicz-fiedocj01,TE,2021,,,,,,,9.0,8
322,2014,3,69,Tampa Bay Buccaneers,Charles Sims,/players/charles-sims-simsch01,RB,2014,2014-09-03,Tampa Bay (NFL),Placed on Injured Reserve (Designated for Return) (Ankle),2014.0,9.0,2018.0,9.0,1
322,2014,3,69,Tampa Bay Buccaneers,Charles Sims,/players/charles-sims-simsch01,RB,2015,,,,,,2018.0,9.0,2
322,2014,3,69,Tampa Bay Buccaneers,Charles Sims,/players/charles-sims-simsch01,RB,2016,2016-10-10,Tampa Bay (NFL),Placed on Injured Reserve (Knee),2016.0,10.0,2018.0,10.0,3
322,2014,3,69,Tampa Bay Buccaneers,Charles Sims,/players/charles-sims-simsch01,RB,2016,2016-12-28,Tampa Bay (NFL),Placed on Injured Reserve (Pectoral),2016.0,12.0,2018.0,12.0,3
322,2014,3,69,Tampa Bay Buccaneers,Charles Sims,/players/charles-sims-simsch01,RB,2017,,,,,,2018.0,9.0,4
322,2014,3,69,Tampa Bay Buccaneers,Charles Sims,/players/charles-sims-simsch01,RB,2018,2018-08-23,Tampa Bay (NFL),Placed on Injured Reserve (Knee),2018.0,8.0,2018.0,8.0,5
328,2014,3,75,St. Louis Rams,Tre Mason,/players/tre-mason-masontr01,RB,2014,,,,,,2019.0,9.0,1
328,2014,3,75,St. Louis Rams,Tre Mason,/players/tre-mason-masontr01,RB,2015,,,,,,2019.0,9.0,2
328,2014,3,75,St. Louis Rams,Tre Mason,/players/tre-mason-masontr01,RB,2016,,,,,,2019.0,9.0,3
328,2014,3,75,St. Louis Rams,Tre Mason,/players/tre-mason-masontr01,RB,2017,,,,,,2019.0,9.0,4
328,2014,3,75,St. Louis Rams,Tre Mason,/players/tre-mason-masontr01,RB,2018,,,,,,2019.0,9.0,5
328,2014,3,75,St. Louis Rams,Tre Mason,/players/tre-mason-masontr01,RB,2019,,,,,,2019.0,9.0,6
339,2014,3,86,Philadelphia Eagles,Josh Huff,/players/josh-huff-huffjo01,WR,2014,,,,,,,9.0,1
339,2014,3,86,Philadelphia Eagles,Josh Huff,/players/josh-huff-huffjo01,WR,2015,,,,,,,9.0,2
339,2014,3,86,Philadelphia Eagles,Josh Huff,/players/josh-huff-huffjo01,WR,2016,,,,,,,9.0,3
339,2014,3,86,Philadelphia Eagles,Josh Huff,/players/josh-huff-huffjo01,WR,2017,,,,,,,9.0,4
339,2014,3,86,Philadelphia Eagles,Josh Huff,/players/josh-huff-huffjo01,WR,2018,,,,,,,9.0,5
339,2014,3,86,Philadelphia Eagles,Josh Huff,/players/josh-huff-huffjo01,WR,2019,2019-03-07,Arizona (AAF),Placed on Injured Reserve,2019.0,3.0,,3.0,6
339,2014,3,86,Philadelphia Eagles,Josh Huff,/players/josh-huff-huffjo01,WR,2020,,,,,,,9.0,7
339,2014,3,86,Philadelphia Eagles,Josh Huff,/players/josh-huff-huffjo01,WR,2021,2021-10-01,Calgary (CFL),Placed on Injured Reserve,2021.0,10.0,,10.0,8
339,2014,3,86,Philadelphia Eagles,Josh Huff,/players/josh-huff-huffjo01,WR,2021,2021-10-16,Calgary (CFL),Placed on Injured Reserve,2021.0,10.0,,10.0,8
339,2014,3,86,Philadelphia Eagles,Josh Huff,/players/josh-huff-huffjo01,WR,2021,2021-11-11,Toronto (CFL),Placed on Injured Reserve,2021.0,11.0,,11.0,8
339,2014,3,86,Philadelphia Eagles,Josh Huff,/players/josh-huff-huffjo01,WR,2021,2021-12-04,Toronto (CFL),Placed on Injured Reserve,2021.0,12.0,,12.0,8
343,2014,3,90,Indianapolis Colts,Donte Moncrief,/players/donte-moncrief-moncrdo01,WR,2014,,,,,,2021.0,9.0,1
343,2014,3,90,Indianapolis Colts,Donte Moncrief,/players/donte-moncrief-moncrdo01,WR,2015,,,,,,2021.0,9.0,2
343,2014,3,90,Indianapolis Colts,Donte Moncrief,/players/donte-moncrief-moncrdo01,WR,2016,,,,,,2021.0,9.0,3
343,2014,3,90,Indianapolis Colts,Donte Moncrief,/players/donte-moncrief-moncrdo01,WR,2017,,,,,,2021.0,9.0,4
343,2014,3,90,Indianapolis Colts,Donte Moncrief,/players/donte-moncrief-moncrdo01,WR,2018,,,,,,2021.0,9.0,5
343,2014,3,90,Indianapolis Colts,Donte Moncrief,/players/donte-moncrief-moncrdo01,WR,2019,,,,,,2021.0,9.0,6
343,2014,3,90,Indianapolis Colts,Donte Moncrief,/players/donte-moncrief-moncrdo01,WR,2020,,,,,,2021.0,9.0,7
343,2014,3,90,Indianapolis Colts,Donte Moncrief,/players/donte-moncrief-moncrdo01,WR,2021,,,,,,2021.0,9.0,8
344,2014,3,91,Arizona Cardinals,John Brown,/players/john-brown-brownjo10,WR,2014,,,,,,,9.0,1
344,2014,3,91,Arizona Cardinals,John Brown,/players/john-brown-brownjo10,WR,2015,,,,,,,9.0,2
344,2014,3,91,Arizona Cardinals,John Brown,/players/john-brown-brownjo10,WR,2016,,,,,,,9.0,3
344,2014,3,91,Arizona Cardinals,John Brown,/players/john-brown-brownjo10,WR,2017,,,,,,,9.0,4
344,2014,3,91,Arizona Cardinals,John Brown,/players/john-brown-brownjo10,WR,2018,,,,,,,9.0,5
344,2014,3,91,Arizona Cardinals,John Brown,/players/john-brown-brownjo10,WR,2019,,,,,,,9.0,6
344,2014,3,91,Arizona Cardinals,John Brown,/players/john-brown-brownjo10,WR,2020,2020-11-28,Buffalo (NFL),Placed on Injured Reserve (Ankle),2020.0,11.0,,11.0,7
344,2014,3,91,Arizona Cardinals,John Brown,/players/john-brown-brownjo10,WR,2021,,,,,,,9.0,8
347,2014,3,94,Cleveland Browns,Terrance West,/players/terrance-west-westte01,RB,2014,,,,,,2018.0,9.0,1
347,2014,3,94,Cleveland Browns,Terrance West,/players/terrance-west-westte01,RB,2015,,,,,,2018.0,9.0,2
347,2014,3,94,Cleveland Browns,Terrance West,/players/terrance-west-westte01,RB,2016,,,,,,2018.0,9.0,3
347,2014,3,94,Cleveland Browns,Terrance West,/players/terrance-west-westte01,RB,2017,,,,,,2018.0,9.0,4
347,2014,3,94,Cleveland Browns,Terrance West,/players/terrance-west-westte01,RB,2018,,,,,,2018.0,9.0,5
349,2014,3,96,Minnesota Vikings,Jerick McKinnon,/players/jerick-mckinnon-mckinje02,RB,2014,2014-12-06,Minnesota (NFL),Placed on Injured Reserve (Back),2014.0,12.0,,12.0,1
349,2014,3,96,Minnesota Vikings,Jerick McKinnon,/players/jerick-mckinnon-mckinje02,RB,2015,,,,,,,9.0,2
349,2014,3,96,Minnesota Vikings,Jerick McKinnon,/players/jerick-mckinnon-mckinje02,RB,2016,,,,,,,9.0,3
349,2014,3,96,Minnesota Vikings,Jerick McKinnon,/players/jerick-mckinnon-mckinje02,RB,2017,,,,,,,9.0,4
349,2014,3,96,Minnesota Vikings,Jerick McKinnon,/players/jerick-mckinnon-mckinje02,RB,2018,2018-09-03,San Francisco (NFL),Placed on Injured Reserve (Knee),2018.0,9.0,,9.0,5
349,2014,3,96,Minnesota Vikings,Jerick McKinnon,/players/jerick-mckinnon-mckinje02,RB,2019,2019-08-31,San Francisco (NFL),Placed on Injured Reserve (Knee),2019.0,8.0,,8.0,6
349,2014,3,96,Minnesota Vikings,Jerick McKinnon,/players/jerick-mckinnon-mckinje02,RB,2020,,,,,,,9.0,7
349,2014,3,96,Minnesota Vikings,Jerick McKinnon,/players/jerick-mckinnon-mckinje02,RB,2021,2021-11-30,Kansas City (NFL),Placed on Injured Reserve (Hamstring),2021.0,11.0,,11.0,8
350,2014,3,97,Pittsburgh Steelers,Dri Archer,/players/dri-archer-archedr01,WR,2014,,,,,,,9.0,1
350,2014,3,97,Pittsburgh Steelers,Dri Archer,/players/dri-archer-archedr01,WR,2015,,,,,,,9.0,2
350,2014,3,97,Pittsburgh Steelers,Dri Archer,/players/dri-archer-archedr01,WR,2016,,,,,,,9.0,3
350,2014,3,97,Pittsburgh Steelers,Dri Archer,/players/dri-archer-archedr01,WR,2017,,,,,,,9.0,4
350,2014,3,97,Pittsburgh Steelers,Dri Archer,/players/dri-archer-archedr01,WR,2018,,,,,,,9.0,5
350,2014,3,97,Pittsburgh Steelers,Dri Archer,/players/dri-archer-archedr01,WR,2019,,,,,,,9.0,6
350,2014,3,97,Pittsburgh Steelers,Dri Archer,/players/dri-archer-archedr01,WR,2020,,,,,,,9.0,7
350,2014,3,97,Pittsburgh Steelers,Dri Archer,/players/dri-archer-archedr01,WR,2021,,,,,,,9.0,8
351,2014,3,98,Green Bay Packers,Richard Rodgers,/players/richard-rodgers-rodgeri01,TE,2014,,,,,,,9.0,1
351,2014,3,98,Green Bay Packers,Richard Rodgers,/players/richard-rodgers-rodgeri01,TE,2015,,,,,,,9.0,2
351,2014,3,98,Green Bay Packers,Richard Rodgers,/players/richard-rodgers-rodgeri01,TE,2016,,,,,,,9.0,3
351,2014,3,98,Green Bay Packers,Richard Rodgers,/players/richard-rodgers-rodgeri01,TE,2017,,,,,,,9.0,4
351,2014,3,98,Green Bay Packers,Richard Rodgers,/players/richard-rodgers-rodgeri01,TE,2018,2018-09-04,Philadelphia (NFL),Placed on Injured Reserve (Knee),2018.0,9.0,,9.0,5
351,2014,3,98,Green Bay Packers,Richard Rodgers,/players/richard-rodgers-rodgeri01,TE,2019,2019-08-31,Philadelphia (NFL),Placed on Injured Reserve (Foot),2019.0,8.0,,8.0,6
351,2014,3,98,Green Bay Packers,Richard Rodgers,/players/richard-rodgers-rodgeri01,TE,2020,,,,,,,9.0,7
351,2014,3,98,Green Bay Packers,Richard Rodgers,/players/richard-rodgers-rodgeri01,TE,2021,,,,,,,9.0,8
352,2014,3,99,Baltimore Ravens,Crockett Gillmore,/players/crockett-gillmore-gillmcr01,TE,2014,,,,,,,9.0,1
352,2014,3,99,Baltimore Ravens,Crockett Gillmore,/players/crockett-gillmore-gillmcr01,TE,2015,2015-12-21,Baltimore (NFL),Placed on Injured Reserve (Back),2015.0,12.0,,12.0,2
352,2014,3,99,Baltimore Ravens,Crockett Gillmore,/players/crockett-gillmore-gillmcr01,TE,2016,,,,,,,9.0,3
352,2014,3,99,Baltimore Ravens,Crockett Gillmore,/players/crockett-gillmore-gillmcr01,TE,2017,2017-08-05,Baltimore (NFL),Placed on Injured Reserve (Knee),2017.0,8.0,,8.0,4
352,2014,3,99,Baltimore Ravens,Crockett Gillmore,/players/crockett-gillmore-gillmcr01,TE,2018,,,,,,,9.0,5
352,2014,3,99,Baltimore Ravens,Crockett Gillmore,/players/crockett-gillmore-gillmcr01,TE,2019,,,,,,,9.0,6
352,2014,3,99,Baltimore Ravens,Crockett Gillmore,/players/crockett-gillmore-gillmcr01,TE,2020,,,,,,,9.0,7
352,2014,3,99,Baltimore Ravens,Crockett Gillmore,/players/crockett-gillmore-gillmcr01,TE,2021,,,,,,,9.0,8
356,2014,4,103,Atlanta Falcons,Devonta Freeman,/players/devonta-freeman-freemde01,RB,2014,,,,,,,9.0,1
356,2014,4,103,Atlanta Falcons,Devonta Freeman,/players/devonta-freeman-freemde01,RB,2015,,,,,,,9.0,2
356,2014,4,103,Atlanta Falcons,Devonta Freeman,/players/devonta-freeman-freemde01,RB,2016,,,,,,,9.0,3
356,2014,4,103,Atlanta Falcons,Devonta Freeman,/players/devonta-freeman-freemde01,RB,2017,,,,,,,9.0,4
356,2014,4,103,Atlanta Falcons,Devonta Freeman,/players/devonta-freeman-freemde01,RB,2018,2018-10-16,Atlanta (NFL),Placed on Injured Reserve (Foot),2018.0,10.0,,10.0,5
356,2014,4,103,Atlanta Falcons,Devonta Freeman,/players/devonta-freeman-freemde01,RB,2019,,,,,,,9.0,6
356,2014,4,103,Atlanta Falcons,Devonta Freeman,/players/devonta-freeman-freemde01,RB,2020,2020-11-13,NY Giants (NFL),Placed on Injured Reserve (Ankle),2020.0,11.0,,11.0,7
